Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Sup. Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOBValueUSD,Total tax (ETB),Total tax (USD)
2017,8,1000 101,7020000,Tomatoes fresh or chilled,Djibouti,,,6500.00 ,"6,500.00","32,051.56",1323.52,0,0
2017,12,1000 100,4090000,Natural honey,Sudan,,,6638.00 ,"6,500.00","439,012.07",18128.33,0,0
2017,4,3052 506,62042900,"--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES",Canada,"3,432",UN,7591.90 ,"6,505.88","926,500.64",38258.43,0,0
2017,2,1000 100,61091000,#NAME?,United States,"50,900",UN,7290.92 ,"6,515.50","1,837,749.08",75887.05,0,0
2017,12,1000 100,6031900,#NAME?,Saudi Arabia,,,7602.24 ,"6,522.07","899,502.78",37143.6,0,0
2017,3,1000 100,7041000,"Cauliflowers and headed broccoli, fresh or chilled",Djibouti,,,9660.00 ,"6,526.00","41,984.61",1733.69,0,0
2017,2,3052 505,64032000,#NAME?,United States,"14,451",2UN,12726.00 ,"6,554.00","2,760,172.81",113977.13,0,0
2017,10,1000 100,61091000,#NAME?,Italy,"70,539",UN,6717.20 ,"6,564.00","2,438,335.04",100687.33,0,0
2017,10,1000 100,2011000,Fresh or chilled bovine carcasses and half carcasses,United Arab Emirates,,,6698.00 ,"6,565.00","602,896.35",24895.69,0,0
2017,1,3052 505,85171200,#NAME?,Togo,"48,600",UN,7246.87 ,"6,565.67","8,275,594.79",341728.08,0,0
2017,7,3052 505,85171200,#NAME?,Nigeria,"36,160",UN,7262.14 ,"6,574.75","11,967,046.05",494160.94,0,0
2017,1,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,China,,,6987.00 ,"6,576.00","2,637,661.62",108918.22,0,0
2017,8,3052 505,64059000,#NAME?,Canada,"11,705",2UN,11954.00 ,"6,588.00","3,883,235.62",160352.3,0,0
2017,10,1000 100,22087000,Liqueurs and cordials,South Sudan,"15,000",LTR,6780.00 ,"6,600.00","245,135.69",10122.5,0,0
2017,11,1000 100,8101000,"Strawberries, fresh",United Arab Emirates,,,9086.00 ,"6,600.00","550,272.88",22722.68,0,0
2017,11,1000 100,7051900,"Lettuce, fresh or chilled, (excl. cabbage lettuce)",Djibouti,,,8220.00 ,"6,600.00","21,341.67",881.27,0,0
2017,8,1071 100,4090000,Natural honey,Somalia,,,6930.00 ,"6,600.00","185,926.89",7677.57,0,0
2017,4,3052 505,42032900,#NAME?,United States,"38,232",2UN,6903.00 ,"6,610.95","2,750,811.87",113590.59,0,0
2017,1,1000 100,6031900,#NAME?,Netherlands,,,7528.00 ,"6,624.64","897,997.43",37081.44,0,0
2017,10,1000 100,9041200,"Pepper, crushed or ground",Germany,,,7247.00 ,"6,633.00","887,727.19",36657.34,0,0
2017,2,1000 100,11042900,#NAME?,United States,,,6699.00 ,"6,650.00","130,289.24",5380.1,0,0
2017,7,3052 505,61083100,"--WOMEN'S OR GIRLS' NIGHTIES..., ETC, OF COTTON, KNITTED OR CROCHETED",Germany,"18,796",UN,7210.50 ,"6,653.50","2,107,341.92",87019.47,0,0
2017,12,1000 100,9109900,"Other spices, nes",Djibouti,,,6800.00 ,"6,664.00","91,417.09",3774.93,0,0
2017,10,3052 506,62042900,"--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES",United States,"36,193",UN,8490.24 ,"6,672.97","3,314,174.93",136853.81,0,0
2017,10,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,United Kingdom,,,6918.00 ,"6,687.00","4,360,845.64",180074.48,0,0
2017,8,1000 100,6031100,#NAME?,Saudi Arabia,,,7614.53 ,"6,698.61","614,371.92",25369.55,0,0
2017,12,3052 505,61159500,#NAME?,France,"41,640",UN,8376.00 ,"6,706.00","2,673,422.96",110394.93,0,0
2017,1,1071 100,6031100,#NAME?,Oman,,,7631.00 ,"6,715.28","589,049.38",24323.9,0,0
2017,1,1000 100,34012090,#NAME?,Somalia,877,LTR,7167.96 ,"6,716.00","145,314.64",6000.55,0,0
2017,9,1000 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Italy,,,7377.70 ,"6,731.20","5,698,272.23",235301.47,0,0
2017,1,1000 100,7020000,Tomatoes fresh or chilled,United Arab Emirates,,,8148.86 ,"6,741.00","179,865.15",7427.26,0,0
2017,3,1071 100,7081000,"Peas, fresh or chilled",Netherlands,,,7804.00 ,"6,747.00","297,259.12",12274.86,0,0
2017,3,1071 100,7082000,"Beans, fresh or chilled",South Africa,,,7485.03 ,"6,747.75","38,621.91",1594.83,0,0
2017,6,1000 100,7082000,"Beans, fresh or chilled",Djibouti,,,8105.00 ,"6,755.00","24,983.14",1031.64,0,0
2017,9,1000 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,United Kingdom,,,7053.00 ,"6,798.00","4,959,735.06",204804.7,0,0
2017,5,1000 100,6031900,#NAME?,Saudi Arabia,,,7735.62 ,"6,798.57","640,992.88",26468.82,0,0
2017,3,3052 505,85171200,#NAME?,Kenya,"32,967",UN,7482.26 ,"6,808.41","15,718,511.77",649072,0,0
2017,2,1000 435,4090000,Natural honey,Sudan,,,7130.00 ,"6,824.00","203,961.53",8422.28,0,0
2017,12,3052 505,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),China,,,7583.00 ,"6,825.00","2,863,450.69",118241.83,0,0
2017,3,3052 505,62114900,Women's or girls' garments of other textiles materials,United States,"38,470",UN,7252.40 ,"6,827.40","246,588.90",10182.51,0,0
2017,12,3052 505,61109000,#NAME?,United States,"29,756",UN,6894.45 ,"6,835.75","432,745.86",17869.58,0,0
2017,4,1071 100,6031100,#NAME?,Japan,,,7776.00 ,"6,842.88","645,125.83",26639.49,0,0
2017,7,3052 505,62032200,--MEN'S OR BOYS' ENSEMBLES OF COTTON,United States,"36,852",UN,7897.85 ,"6,860.85","539,656.58",22284.3,0,0
2017,3,3052 505,85171200,#NAME?,Rwanda,"40,280",UN,7460.12 ,"6,863.97","9,210,197.52",380321.08,0,0
2017,9,1000 100,19059090,#NAME?,United States,,,8197.00 ,"6,864.00","599,131.17",24740.21,0,0
2017,12,3052 505,63029900,"Toilet linen and kitchen linen of other textiles, nes",Saudi Arabia,,,7372.00 ,"6,865.00","928,828.13",38354.54,0,0
2017,6,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,India,,,7184.94 ,"6,890.58","3,505,978.64",144774.05,0,0
2017,5,1000 100,6031900,#NAME?,China,,,7842.41 ,"6,901.32","672,581.22",27773.22,0,0
2017,4,3052 506,61071100,"--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED",Germany,"27,788",UN,7495.21 ,"6,904.12","2,232,399.77",92183.55,0,0
2017,12,1000 100,9102000,Saffron,Djibouti,,,7050.00 ,"6,909.00","113,818.85",4699.98,0,0
2017,12,3052 505,62063000,"WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF COTTON.",United States,"29,985",UN,7452.00 ,"6,914.50","2,046,200.67",84494.74,0,0
2017,6,3052 505,41062200,TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST),India,,,6923.87 ,"6,914.87","1,274,108.44",52612.37,0,0
2017,10,1000 100,9041100,Dried pepper (excl. crushed or ground),Djibouti,,,7485.00 ,"6,925.00","117,803.17",4864.5,0,0
2017,7,3052 506,61052000,"-MEN'S OR BOYS' SHIRTS OF MAN-MADE FIBRES, KNITTED OR CROCHETED",Canada,"29,922",UN,7279.15 ,"6,939.53","724,102.88",29900.73,0,0
2017,4,1071 100,6031100,#NAME?,Kuwait,,,7888.00 ,"6,941.44","617,296.88",25490.33,0,0
2017,12,3052 505,41062200,TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST),India,,,6958.38 ,"6,949.38","1,684,793.20",69570.97,0,0
2017,2,3052 505,63041900,#NAME?,Norway,"23,936",M2,7780.30 ,"6,959.40","1,095,303.45",45228.89,0,0
2017,7,3052 505,63029900,"Toilet linen and kitchen linen of other textiles, nes",Norway,,,7614.00 ,"6,960.50","885,808.50",36578.11,0,0
2017,8,1071 100,6021000,UNROOTED CUTTINGS AND SLIPS,Germany,"2,716,805",UN,10431.00 ,"6,964.00","3,737,307.81",154326.43,0,0
2017,11,1071 100,7082000,"Beans, fresh or chilled",France,,,8544.40 ,"6,977.20","56,103.93",2316.73,0,0
2017,7,1071 100,6021000,UNROOTED CUTTINGS AND SLIPS,Belgium,"3,906,194",UN,7750.20 ,"6,981.00","6,001,193.23",247810.13,0,0
2017,10,1000 100,6031100,#NAME?,Saudi Arabia,,,7936.74 ,"6,984.33","709,461.39",29296.13,0,0
2017,3,1000 100,26159000,#NAME?,China,,,7196.00 ,"7,000.00","7,025,371.65",290102.02,0,0
2017,4,1000 100,25232100,#NAME?,South Sudan,,,7000.00 ,"7,000.00","16,136.02",666.31,0,0
2017,8,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",United States,,,7033.00 ,"7,000.00","711,294.74",29371.83,0,0
2017,8,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Israel,,,7054.00 ,"7,000.00","358,890.23",14819.83,0,0
2017,7,1000 100,9109900,"Other spices, nes",Yemen,,,7028.00 ,"7,000.00","81,731.30",3374.97,0,0
2017,5,1000 100,9093100,#NAME?,Djibouti,,,7035.00 ,"7,000.00","394,010.70",16270.07,0,0
2017,4,1000 100,2045000,"Fresh, chilled or frozen goat meat",Bangladesh,,,7045.00 ,"7,000.00","809,685.56",33434.73,0,0
2017,5,1000 100,61046200,"--WOMEN'S OR GIRLS' TROUSERS, ETC, OF COTTON, KNITTED OR CROCHETED",United Kingdom,"15,982",UN,7486.50 ,"7,003.50","391,792.65",16178.48,0,0
2017,1,1000 100,7051900,"Lettuce, fresh or chilled, (excl. cabbage lettuce)",Saudi Arabia,,,8963.60 ,"7,015.00","203,661.55",8409.89,0,0
2017,6,1000 100,41139000,#NAME?,Hong Kong,,,7243.00 ,"7,020.00","2,490,547.38",102843.36,0,0
2017,6,1000 100,7129090,#NAME?,Israel,,,8269.60 ,"7,029.16","5,720,728.12",236228.75,0,0
2017,9,1000 100,7129090,#NAME?,Germany,,,12532.18 ,"7,033.83","516,285.21",21319.21,0,0
2017,8,3052 506,61071100,"--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED",Germany,"29,382",UN,7659.16 ,"7,035.40","2,337,442.10",96521.11,0,0
2017,8,1071 100,20089900,#NAME?,Egypt,,,8268.48 ,"7,049.09","641,557.98",26492.16,0,0
2017,8,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,South Africa,,,7440.00 ,"7,056.00","448,057.11",18501.84,0,0
2017,2,1000 100,6031100,#NAME?,"Korea, Democratic People's Rep. of",,,8028.00 ,"7,064.64","621,675.93",25671.16,0,0
2017,6,3052 505,61072100,"--MEN'S OR BOYS' PYJAMAS OF COTTON, KNITTED OR CROCHETED",Germany,"29,090",UN,7858.00 ,"7,069.00","2,950,039.93",121817.41,0,0
2017,4,1000 100,9041100,Dried pepper (excl. crushed or ground),Djibouti,,,7390.00 ,"7,073.00","284,434.98",11745.31,0,0
2017,1,3052 506,61062000,"-WOMEN'S OR GIRLS' BLOUSES, ETC, OF MAN-MADE FIBRES, KNITTED OR CROCHETED",Canada,"35,591",UN,8011.58 ,"7,081.92","817,515.28",33758.05,0,0
2017,5,1000 100,61034200,"--MEN'S OR BOYS' TROUSERS, ETC, OF COTTON, KNITTED OR CROCHETED",United Kingdom,"37,690",UN,7579.50 ,"7,090.50","1,465,645.10",60521.58,0,0
2017,6,3052 505,62034200,"--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON",United Kingdom,"23,951",UN,8250.25 ,"7,095.38","1,649,753.89",68124.07,0,0
2017,10,1000 100,2021000,Frozen bovine carcasses and half carcasses,Qatar,,,7123.00 ,"7,123.00","792,797.09",32737.35,0,0
2017,3,1000 100,8101000,"Strawberries, fresh",Qatar,,,10205.00 ,"7,145.00","644,321.90",26606.29,0,0
2017,10,3052 506,61082200,"--WOMEN'S OR GIRLS' BRIEFS, ETC, OF MAN-MADE FIBRES, KNITTED OR CROCHETED",United States,"21,480",UN,8058.69 ,"7,147.61","513,469.03",21202.92,0,0
2017,1,1000 100,7129090,#NAME?,Djibouti,,,7150.00 ,"7,150.00","16,214.24",669.54,0,0
2017,12,1071 100,6021000,UNROOTED CUTTINGS AND SLIPS,Spain,"2,222,345",UN,9536.00 ,"7,152.00","3,610,255.10",149079.99,0,0
2017,10,3052 505,54071090,#NAME?,Sudan,,,7350.66 ,"7,158.60","558,127.73",23047.03,0,0
2017,12,1000 100,7041000,"Cauliflowers and headed broccoli, fresh or chilled",Djibouti,,,10680.00 ,"7,164.00","40,647.29",1678.47,0,0
2017,11,1000 100,12129300,#NAME?,Djibouti,,,7325.00 ,"7,172.00","78,512.07",3242.04,0,0
2017,6,1000 100,62089100,"Women's or girls' dressing gowns, panties, etc, of cotton.",Netherlands,"71,760",UN,8075.00 ,"7,176.00","1,334,949.60",55124.71,0,0
2017,4,1000 100,7132000,"Dried chickpeas, shelled",Djibouti,,,7275.00 ,"7,178.00","95,760.24",3954.27,0,0
2017,4,1000 100,6031100,#NAME?,Saudi Arabia,,,8171.86 ,"7,178.91","638,476.83",26364.93,0,0
2017,8,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,United States,,,8085.00 ,"7,181.00","894,183.85",36923.96,0,0
2017,6,1000 100,7149000,"ROOTS AND TUBERS WITH HIGH STARCH CONTENT, FRESH/DRIED/CHILLED/FROZEN NES",Djibouti,,,9350.00 ,"7,181.00","34,727.04",1434,0,0
2017,8,1000 100,7129090,#NAME?,Israel,,,8449.90 ,"7,182.44","5,899,522.76",243611.81,0,0
2017,11,1000 100,9041100,Dried pepper (excl. crushed or ground),Djibouti,,,7880.00 ,"7,183.00","292,649.29",12084.51,0,0
2017,8,1000 100,7041000,"Cauliflowers and headed broccoli, fresh or chilled",Djibouti,,,10660.00 ,"7,185.00","35,354.21",1459.9,0,0
2017,2,1000 101,22087000,Liqueurs and cordials,Kenya,"5,142",LTR,7627.80 ,"7,198.80","175,741.47",7256.98,0,0
2017,7,3052 505,61043200,"--WOMEN'S OR GIRLS' JACKETS, OF COTTON, KNITTED OR CROCHETED",Germany,"14,400",UN,8100.00 ,"7,200.00","1,825,222.14",75369.77,0,0
2017,7,1000 100,7129090,#NAME?,Israel,,,8494.60 ,"7,220.42","5,905,356.90",243852.72,0,0
2017,4,1000 100,7129090,#NAME?,India,,,8496.34 ,"7,221.88","5,833,397.59",240881.27,0,0
2017,6,1000 100,8129000,"Fruit and nuts, provisionally preserved, not for immediate consumption",Djibouti,,,9000.00 ,"7,227.00","26,889.27",1110.35,0,0
2017,7,3052 506,61051000,"-MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED",United Arab Emirates,"30,650",UN,8214.20 ,"7,228.50","2,543,736.19",105039.71,0,0
2017,7,1071 100,4090000,Natural honey,Somalia,,,7528.00 ,"7,230.00","201,175.18",8307.22,0,0
2017,4,1000 100,7093000,"Aubergines, fresh or chilled",Djibouti,,,8830.00 ,"7,237.00","25,555.62",1055.28,0,0
2017,1,1000 101,30023000,#NAME?,Angola,"6,500,000",LTR,7250.00 ,"7,242.00","3,054,674.53",126138.13,0,0
2017,2,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",United States,,,7625.00 ,"7,242.70","752,727.34",31082.73,0,0
2017,4,1071 100,6031900,#NAME?,China,,,8231.20 ,"7,243.46","828,429.10",34208.72,0,0
2017,3,1000 100,7070000,"Cucumbers and gherkins, fresh or chilled",Djibouti,,,9100.00 ,"7,247.00","55,037.90",2272.71,0,0
2017,1,1000 100,7108000,"Vegetables, frozen, nes",United Arab Emirates,,,9014.00 ,"7,255.00","138,964.06",5738.31,0,0
2017,1,1071 100,6031100,#NAME?,France,,,8256.16 ,"7,265.95","638,591.70",26369.67,0,0
2017,5,1000 100,7093000,"Aubergines, fresh or chilled",Djibouti,,,9120.00 ,"7,267.00","24,867.13",1026.85,0,0
2017,11,3052 505,62059000,#NAME?,United States,"25,656",UN,7803.70 ,"7,269.20","471,044.41",19451.06,0,0
2017,6,1000 100,7032000,"Garlic, fresh or chilled",Sudan,,,7308.00 ,"7,280.00","150,561.17",6217.19,0,0
2017,12,3052 505,85171200,#NAME?,Rwanda,"31,300",UN,8167.53 ,"7,281.71","25,034,688.16",1033769.32,0,0
2017,2,3052 505,64059000,#NAME?,Canada,"13,577",2UN,11805.00 ,"7,289.00","3,522,454.49",145454.39,0,0
2017,1,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",South Africa,,,7758.00 ,"7,300.00","469,478.01",19386.38,0,0
2017,6,1000 100,7129090,#NAME?,Germany,,,13078.23 ,"7,300.92","420,041.05",17344.96,0,0
2017,11,3052 505,61101900,#NAME?,United States,"13,325",UN,7927.85 ,"7,302.17","1,445,093.21",59672.92,0,0
2017,7,1000 100,7081000,"Peas, fresh or chilled",United Kingdom,,,8390.00 ,"7,309.50","480,325.43",19834.31,0,0
2017,8,1000 435,4090000,Natural honey,Sudan,,,7506.00 ,"7,320.00","186,000.00",7680.59,0,0
2017,6,3052 505,63029900,"Toilet linen and kitchen linen of other textiles, nes",Israel,,,8009.00 ,"7,324.00","931,669.22",38471.86,0,0
2017,2,1000 100,12102000,"Hop cones, ground, powdered or in pellets; lupulin",United States,,,7409.00 ,"7,326.68","335,358.56",13848.12,0,0
2017,11,3052 505,63052000,#NAME?,Italy,,,7794.10 ,"7,334.00","1,653,822.42",68292.08,0,0
2017,8,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Hong Kong,,,7519.80 ,"7,334.90","3,237,862.35",133702.59,0,0
2017,6,1071 100,7081000,"Peas, fresh or chilled",Netherlands,,,8632.00 ,"7,358.00","286,715.54",11839.48,0,0
2017,9,1000 100,2011000,Fresh or chilled bovine carcasses and half carcasses,United Arab Emirates,,,7580.00 ,"7,360.50","637,127.04",26309.19,0,0
2017,10,1000 100,6031100,#NAME?,Belgium,,,8366.00 ,"7,362.08","774,777.96",31993.28,0,0
2017,1,3052 505,62033200,--MEN'S OR BOYS' JACKETS AND BLAZERS OF COTTON,United States,"11,887",UN,8106.50 ,"7,369.94","861,080.47",35557.01,0,0
2017,11,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,United Kingdom,,,7632.00 ,"7,373.00","5,280,499.48",218050.18,0,0
2017,2,1000 100,6031100,#NAME?,Saudi Arabia,,,8616.00 ,"7,382.08","667,865.81",27578.5,0,0
2017,4,3052 505,85171200,#NAME?,Rwanda,"39,920",UN,8073.12 ,"7,397.37","13,270,825.57",547998.53,0,0
2017,8,1000 100,7129090,#NAME?,Germany,,,13176.14 ,"7,409.82","567,132.32",23418.87,0,0
2017,9,1000 100,7129090,#NAME?,Israel,,,8718.31 ,"7,410.57","6,111,282.07",252356.08,0,0
2017,2,1000 100,4090000,Natural honey,Sudan,,,7612.00 ,"7,415.00","506,894.79",20931.45,0,0
2017,1,3052 505,61091000,#NAME?,France,"49,440",UN,7910.40 ,"7,416.00","1,687,657.39",69689.24,0,0
2017,2,1071 100,6031100,#NAME?,Lebanon,,,9122.00 ,"7,427.36","706,716.04",29182.76,0,0
2017,5,3052 505,85171200,#NAME?,Rwanda,"39,780",UN,8164.14 ,"7,442.07","14,225,686.13",587428.04,0,0
2017,12,3052 505,61046900,"--WOMEN'S OR GIRLS' TROUSERS, ETC, OF OTHER TEXTILE, KNITTED OR CROCHETED",United States,"22,537",UN,7894.80 ,"7,443.80","928,211.13",38329.06,0,0
2017,10,1000 100,7041000,"Cauliflowers and headed broccoli, fresh or chilled",Djibouti,,,10865.00 ,"7,452.00","52,945.77",2186.31,0,0
2017,1,3052 506,62042900,"--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES",United States,"6,715",UN,8622.70 ,"7,454.00","1,548,241.66",63932.28,0,0
2017,8,3052 505,62046900,"WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF OTHER TEXTILES MATERIALS",United Kingdom,"23,290",UN,8166.68 ,"7,458.08","1,023,119.31",42248.15,0,0
2017,10,3052 505,62069000,"WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF OTHER TEXTILES MATERIALS",United Kingdom,"28,727",UN,8901.40 ,"7,465.05","867,046.06",35803.35,0,0
2017,2,3052 505,63029900,"Toilet linen and kitchen linen of other textiles, nes",Norway,,,8023.97 ,"7,473.97","968,457.89",39990.99,0,0
2017,2,3052 505,62034200,"--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON",United Kingdom,"22,000",UN,8103.50 ,"7,478.00","944,447.40",38999.52,0,0
2017,5,1000 100,2011000,Fresh or chilled bovine carcasses and half carcasses,United Arab Emirates,,,7750.00 ,"7,478.76","606,883.43",25060.33,0,0
2017,4,1000 100,6031100,#NAME?,China,,,8510.50 ,"7,489.24","665,659.90",27487.41,0,0
2017,9,3052 505,63029900,"Toilet linen and kitchen linen of other textiles, nes",Germany,,,8400.00 ,"7,500.00","923,905.80",38151.28,0,0
2017,12,1000 100,26159000,#NAME?,China,,,7770.00 ,"7,500.00","6,329,993.26",261387.43,0,0
2017,1,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,South Africa,,,8419.00 ,"7,500.00","552,247.07",22804.2,0,0
2017,8,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Singapore,,,7600.00 ,"7,500.00","1,162,527.46",48004.8,0,0
2017,12,1000 100,7132000,"Dried chickpeas, shelled",Israel,,,7510.00 ,"7,500.00","205,780.50",8497.39,0,0
2017,3,1071 100,4090000,Natural honey,Somalia,,,7874.00 ,"7,500.00","206,083.80",8509.92,0,0
2017,9,1000 435,4090000,Natural honey,Sudan,,,7692.00 ,"7,500.00","192,000.00",7928.35,0,0
2017,6,1000 100,2069000,"Frozen edible offal of sheep, goats, horses...",Bahrain,,,7750.00 ,"7,500.00","267,057.81",11027.75,0,0
2017,5,1000 100,1042000,LIVE GOATS,Bahrain,300,UN,7500.00 ,"7,500.00","416,145.60",17184.1,0,0
2017,1,1071 100,6031900,#NAME?,China,,,8536.00 ,"7,502.00","751,522.96",31033,0,0
2017,3,3052 506,61052000,"-MEN'S OR BOYS' SHIRTS OF MAN-MADE FIBRES, KNITTED OR CROCHETED",United States,"32,076",UN,7759.56 ,"7,505.27","1,029,614.19",42516.35,0,0
2017,1,1000 505,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Hong Kong,,,7921.00 ,"7,508.00","3,202,922.10",132259.79,0,0
2017,5,3052 505,62046200,"WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF COTTON.",United Kingdom,"27,273",UN,8354.87 ,"7,513.88","984,678.37",40660.79,0,0
2017,11,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Hong Kong,,,7681.45 ,"7,523.20","4,780,258.69",197393.5,0,0
2017,9,3052 505,61059000,"-MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",Germany,"43,596",UN,8589.82 ,"7,542.11","1,998,809.32",82537.79,0,0
2017,3,3052 505,63029900,"Toilet linen and kitchen linen of other textiles, nes",United States,,,8113.40 ,"7,546.40","1,208,837.97",49917.12,0,0
2017,11,1000 100,2042100,Fresh or chilled sheep carcasses and half carcasses (excl. lamb),Bahrain,,,7702.00 ,"7,548.00","1,168,918.46",48268.71,0,0
2017,4,1071 100,7031000,"Onions and shallots, fresh or chilled",Somalia,,,7650.00 ,"7,550.00","43,373.15",1791.03,0,0
2017,1,3052 505,61109000,#NAME?,Germany,"67,064",UN,8207.92 ,"7,551.22","689,959.67",28490.83,0,0
2017,6,3052 506,61052000,"-MEN'S OR BOYS' SHIRTS OF MAN-MADE FIBRES, KNITTED OR CROCHETED",United States,"33,600",UN,8603.38 ,"7,567.08","1,159,051.40",47861.26,0,0
2017,2,1000 100,7129090,#NAME?,Djibouti,,,7630.00 ,"7,592.00","18,149.94",749.47,0,0
2017,9,3052 505,61013000,"-MEN'S OR BOYS' COATS, ETC, OF MAN-MADE FIBRES, KNITTED OR CROCHETED",United States,"13,971",UN,8419.29 ,"7,596.15","3,126,667.92",129110.99,0,0
2017,10,1000 100,22030000,BEER MADE FROM MALT,United Kingdom,"7,600",LTR,14250.00 ,"7,600.00","294,979.95",12180.75,0,0
2017,10,1000 100,7129090,#NAME?,Israel,,,8943.13 ,"7,601.13","6,979,966.46",288227.08,0,0
2017,12,1000 100,12129900,"VEGETABLE PRODUCTS USED PRIMARILY FOR HUMAN CONSUMPTION,FRESH/DRIED, NES",Djibouti,,,7760.00 ,"7,605.00","83,524.91",3449.03,0,0
2017,4,3052 505,61109000,#NAME?,Germany,"5,422",UN,8089.48 ,"7,609.48","1,274,858.89",52643.36,0,0
2017,3,3052 506,61082900,"--WOMEN'S OR GIRLS' BRIEFS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED",United States,"23,052",UN,8303.77 ,"7,620.28","434,550.99",17944.12,0,0
2017,4,3052 505,61041900,"--WOMEN'S OR GIRLS' SUITS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",United Kingdom,"27,998",UN,8289.95 ,"7,623.80","1,138,240.26",47001.9,0,0
2017,1,3052 505,61099000,#NAME?,Japan,"76,250",UN,9150.00 ,"7,625.00","2,946,492.90",121670.94,0,0
2017,10,3052 505,62089900,"Women's or girls' dressing gowns, panties, etc, of other textiles, nes",United States,,,8446.33 ,"7,629.25","674,375.63",27847.31,0,0
2017,1,1000 435,4090000,Natural honey,Sudan,,,7980.00 ,"7,638.00","227,961.84",9413.34,0,0
2017,7,1000 100,7149000,"ROOTS AND TUBERS WITH HIGH STARCH CONTENT, FRESH/DRIED/CHILLED/FROZEN NES",Djibouti,,,10115.00 ,"7,641.00","36,865.01",1522.28,0,0
2017,10,3052 505,61051000,"-MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED",Germany,"17,650",UN,8169.10 ,"7,716.10","2,227,256.13",91971.15,0,0
